Date,Open,High,Low,Close,Volume,RSI,MACD,MACD_Signal,MACD_Hist,SMA_20,SMA_50,SMA_200,EMA_20,EMA_50,BB_Upper,BB_Lower,BB_Middle,BB_Width,BB_PctB,Log_Return
1998-01-02,0.1216516640625,0.145089140625,0.12053559375,0.145089140625,104190125.0,,,,,,,,,,,,,,,
1998-01-05,0.14732128125,0.14787931640625,0.13560254296875,0.1417409296875,92397262.5,,,,,,,,,,,,,,,-0.02334736399699129
1998-01-06,0.14229896484375,0.17857125,0.131696296875,0.16908465234375,306588656.25,,,,,,,,,,,,,,,0.17639853849083265
1998-01-07,0.16796858203125,0.1696426875,0.15457573828125,0.15624984375,162753500.0,,,,,,,,,,,,,,,-0.07894320234011956
1998-01-08,0.15569180859375,0.1662944765625,0.15122752734375,0.16238823046875,125781112.5,,,,,,,,,,,,,,,0.038533664002242986
1998-01-09,0.1618301953125,0.1729908984375,0.15624984375,0.16238823046875,143964975.0,,,,,,,,,,,,,,,0.0
1998-01-12,0.15569180859375,0.1662944765625,0.1529016328125,0.162946265625,84145275.0,,,,,,,,,,,,,,,0.0034305350967892222
1998-01-13,0.1662944765625,0.1752230390625,0.16517840625,0.17410696875,110880900.0,,,,,,,,,,,,,,,0.06624938554120066
1998-01-14,0.1774551796875,0.17801321484375,0.171874828125,0.176339109375,103910675.0,,,,,,,,,,,,,,,0.012739025777429712
1998-01-15,0.17131679296875,0.176339109375,0.1662944765625,0.17131679296875,95812781.25,,,,,,,,,,,,,,,-0.028894465999715003
1998-01-16,0.17354893359375,0.17354893359375,0.16685251171875,0.16796858203125,41379975.0,,,,,,,,,,,,,,,-0.01973748283832132
1998-01-20,0.17020072265625,0.17243286328125,0.1662944765625,0.17020072265625,41114000.0,,,,,,,,,,,,,,,0.01320151185853576
1998-01-21,0.167410546875,0.17020072265625,0.16573644140625,0.168805634765625,32108484.375,,,,,,,,,,,,,,,-0.00823049913651548
1998-01-22,0.16685251171875,0.176339109375,0.1662944765625,0.171874828125,56672000.00000001,65.81758089318723,,,,,,,,,,,,,,0.018018505502678212
1998-01-23,0.1729908984375,0.17578107421875,0.171874828125,0.17410696875,40595100.0,67.57032702643846,,,,,,,,,,,,,,0.012903404835908001
1998-01-26,0.17354893359375,0.17466500390625,0.16796858203125,0.17354893359375,25414531.25,66.65021131679218,,,,,,,,,,,,,,-0.0032102756302482102
1998-01-27,0.17131679296875,0.17578107421875,0.1696426875,0.1707587578125,19165162.5,62.09705933728256,,,,,,,,,,,,,,-0.016207810226853425
1998-01-28,0.17131679296875,0.1729908984375,0.1662944765625,0.17131679296875,25889693.75,62.64666933922904,,,,,,,,,,,,,,0.0032626456348163694
1998-01-29,0.16908465234375,0.1707587578125,0.16517840625,0.16517840625,34998300.0,53.46306899144575,,,,,,,,,,,,,,-0.036488293263136795
1998-01-30,0.16350430078125,0.1685266171875,0.162946265625,0.16350430078125,26560450.0,51.25620927799555,,,,0.16594570458984376,,,0.1649546231097607,,0.18389577521216213,0.14799563396752538,0.16594570458984376,21.633667068013956,0.43199459044026783,-0.010186845306993018
1998-02-02,0.16517840625,0.16517840625,0.1551337734375,0.15792394921875,100556975.0,44.64133700024039,,,,0.16658744501953124,,,0.16428503512014062,,0.18228547585121985,0.15088941418784263,0.16658744501953124,18.846595347984504,0.2240578804542543,-0.034725711373829744
1998-02-03,0.15792394921875,0.1662944765625,0.15792394921875,0.16350430078125,65829774.99999999,51.396382200050084,,,,0.16767561357421873,,,0.1642106794688177,,0.1786356783381168,0.15671554881032065,0.16767561357421873,13.072938312579115,0.30970400801330883,0.03472571137382971
1998-02-04,0.16127216015625,0.16517840625,0.160714125,0.162946265625,27732700.0,50.72974426579823,,,,0.16736869423828124,,,0.16409025910273983,,0.1784962496781745,0.15624113879838797,0.16736869423828124,13.297057123539574,0.3012848088167488,-0.0034188067487854975
1998-02-05,0.162946265625,0.16517840625,0.160714125,0.16350430078125,38958012.5,51.40848296907605,,,,0.16773141708984377,,,0.16403445354831223,,0.17780897427011888,0.15765385990956865,0.16773141708984377,12.016302437696769,0.29027078522225935,0.003418806748785461
1998-02-06,0.1640623359375,0.16685251171875,0.162946265625,0.16517840625,33422100.0,53.47897247921455,,,,0.16787092587890623,,,0.16414340142466344,,0.17772348656782952,0.15801836518998294,0.16787092587890623,11.738257399057224,0.36335939894624075,0.010186845306992997
1998-02-09,0.1640623359375,0.17410696875,0.1640623359375,0.17131679296875,84745431.25,60.17905633193078,0.002537051152134956,,,0.16831735400390627,,,0.16482658157171928,,0.1779422472528632,0.15869246075494933,0.16831735400390627,11.436602370464499,0.6558167393268897,0.036488293263136684
1998-02-10,0.1707587578125,0.17466500390625,0.17020072265625,0.17354893359375,73240500.0,62.30506915624139,0.0029491739659469884,,,0.16884748740234373,,,0.16565728176429365,,0.17839832879456835,0.15929664601011911,0.16884748740234373,11.312980180114952,0.7461273304796866,0.012945164592036986
1998-02-11,0.17410696875,0.17410696875,0.1685266171875,0.1696426875,35908100.0,56.609151410708975,0.0029268440152618314,,,0.16862427333984376,,,0.16603684421531328,,0.17787701958398303,0.15937152709570448,0.16862427333984376,10.974394208942117,0.5550330752235485,-0.022765210773012547
1998-02-12,0.1707587578125,0.17354893359375,0.17020072265625,0.1729908984375,35247000.0,59.98584655711568,0.003143088441901587,,,0.16845686279296873,,,0.16669913509361678,,0.1772552121740993,0.15965851341183815,0.16845686279296873,10.445818870488688,0.7576639917400427,0.019544596072970346
1998-02-13,0.17131679296875,0.1774551796875,0.1696426875,0.17410696875,36213450.0,61.073285516405136,0.0033657232917828628,,,0.16859637158203128,,,0.16740464306089137,,0.1776562833016125,0.15953645986245005,0.16859637158203128,10.74745753371459,0.8041198048353301,0.006430890330290331
1998-02-17,0.17410696875,0.176339109375,0.17410696875,0.1752230390625,32022112.5,62.180153189737084,0.0035908277342336092,,,0.16895909443359375,,,0.1681492522039017,,0.17845959175393172,0.15945859711325577,0.16895909443359375,11.245914109787053,0.8296640385075872,0.006389798098770988
1998-02-18,0.17466500390625,0.185267671875,0.17466500390625,0.18359356640625,90804000.0,69.2437682731389,0.004394004874866131,,,0.16962873662109373,,,0.169620139270792,,0.18107386626438143,0.15818360697780603,0.16962873662109373,13.494328698389268,1.110077396255022,0.04666476485711841
1998-02-19,0.1863837421875,0.18694177734375,0.17857125,0.18247749609375,72929175.0,67.4352712891134,0.0048841693347649595,,,0.1703123296875,,,0.17084464944440705,,0.18304042535394782,0.1575842340210522,0.1703123296875,14.946769490854988,0.9778863517783831,-0.006097579868118445
1998-02-20,0.18303553125,0.18359356640625,0.17689714453125,0.17857125,58110000.0,61.39162610943904,0.004900931894617128,0.003876287145597723,0.0010246447490194046,0.17064715078125,,,0.17158051616398734,,0.1838649293883827,0.15742937217411732,0.17064715078125,15.491355755568822,0.799751548814485,-0.021639175103481182
1998-02-23,0.1796873203125,0.1930801640625,0.17857125,0.189731953125,90595125.0,69.73691969161268,0.00574852637860826,0.004250734992199831,0.0014977913864084287,0.1714284,,,0.17330922444598856,,0.18700787810308833,0.15584892189691169,0.1714284,18.176075963012337,1.0874251051250448,0.06062462181643484
1998-02-24,0.19028998828125,0.1908480234375,0.185267671875,0.19028998828125,86884668.75,70.08509853122533,0.006391601483902026,0.00467890829054027,0.0017126931933617567,0.172265452734375,,,0.1749264400493468,,0.1898770988470455,0.15465380662170447,0.172265452734375,20.447101648206655,1.0117220568583714,0.0029368596733097057
1998-02-25,0.19028998828125,0.203124796875,0.18694177734375,0.19921855078125,141976668.75,75.03432400132556,0.007534846492506547,0.005250095930933525,0.002284750561573022,0.1736884423828125,,,0.17723997440476613,,0.19482869672345543,0.15254818804216957,0.1736884423828125,24.342730063810947,1.103826897894859,0.04585330449612246
1998-02-26,0.19921855078125,0.21037925390625,0.1953123046875,0.20982121875,124871950.0,79.39406168614356,0.009190480949831964,0.006038172934713213,0.0031523080151187512,0.17561366367187498,,,0.18034295005669318,,0.20192098217740168,0.14930634516634828,0.17561366367187498,29.96044607859279,1.1501528285928997,0.05185336161025547
1998-02-27,0.20814711328125,0.2131694296875,0.20145069140625,0.2109372890625,109603462.5,79.79405910235542,0.010471926877795384,0.006924923723329647,0.003547003154465737,0.1779016078125,,,0.18325669662867478,,0.20788341956636217,0.14791979605863784,0.1779016078125,33.7060604707537,1.0509287017277142,0.005305052229693098
1998-03-02,0.21037925390625,0.21037925390625,0.198660515625,0.203124796875,81340350.0,69.60799022181718,0.010733351782150818,0.007686609335093882,0.0030467424470569365,0.1798826326171875,,,0.18514889665213433,,0.21101134223199466,0.14875392300238036,0.1798826326171875,34.61002228164283,0.8733236061728171,-0.03774032798284697
1998-03-03,0.1953123046875,0.20703104296875,0.1930801640625,0.2064730078125,68977250.0,71.29898109432263,0.011082948214683974,0.008365877111011902,0.0027170711036720724,0.182310085546875,,,0.18717976438169295,,0.2137806957517396,0.1508394753420104,0.182310085546875,34.52426683961265,0.8838966278113347,0.01634913800152941
1998-03-04,0.2042408671875,0.220981921875,0.2042408671875,0.21819174609375,178442625.0,76.27460951521249,0.01216537527440728,0.009125776743690979,0.0030395985307163018,0.1850444578125,,,0.19013328644950792,,0.2189156748633897,0.15117324076161032,0.1850444578125,36.60873441041977,0.9893135111066126,0.05520455434709572
1998-03-05,0.207589078125,0.216517640625,0.2064730078125,0.21484353515625,145046343.75,72.41202532347258,0.012607700157815482,0.009822161426515881,0.0027855387312996013,0.18763932128906252,,,0.19248664346919764,,0.22228404760025036,0.15299459497787468,0.18763932128906252,36.92693628732207,0.8926169544944911,-0.01546422569758159
1998-03-06,0.2131694296875,0.21874978125,0.2087051484375,0.21819174609375,145417787.5,73.83875301341358,0.013077667247718583,0.010473262590756422,0.002604404656962161,0.1903736935546875,,,0.19493474848105977,,0.22559499653648737,0.15515239057288763,0.1903736935546875,37.00227938444874,0.8949037966232694,0.015464225697581553
1998-03-09,0.212053359375,0.21707567578125,0.20089265625,0.203124796875,116782575.0,59.04164299090393,0.012094919961700035,0.010797594064945144,0.001297325896754891,0.1922710130859375,,,0.19571475309000647,,0.22591174026037594,0.15863028591149905,0.1922710130859375,34.993030550478636,0.661319101884778,-0.07155369234862508
1998-03-10,0.2053569375,0.21874978125,0.20479890234375,0.21484353515625,153162625.0,64.92854198358324,0.012121955541110563,0.01106246636017823,0.0010594891809323336,0.1944473501953125,,,0.19753654185822014,,0.22801579720063986,0.16087890318998516,0.1944473501953125,34.52702952404294,0.803799948768863,0.05608946665104337
1998-03-11,0.2243301328125,0.23381673046875,0.21930781640625,0.2332586953125,283255087.5,71.79012786270054,0.013474010944382497,0.011544775277019083,0.0019292356673634142,0.19743283828125,,,0.2009386517110087,,0.23355905336911886,0.16130662319338113,0.19743283828125,36.59595374545121,0.9958429348896871,0.08223809823697201
1998-03-12,0.2332586953125,0.2410711875,0.22823637890625,0.2410711875,179444700.0,74.10479631670535,0.015002982378491486,0.012236416697313564,0.0027665656811779217,0.20100426328125,,,0.2047607979766269,,0.2394813437171544,0.16252718284534562,0.20100426328125,38.28484013999876,1.0206596208032725,0.03294415571935406
1998-03-13,0.243303328125,0.243303328125,0.234374765625,0.2421872578125,137116875.0,74.42760537740575,0.016118951562582667,0.013012923670367386,0.0031060278922152816,0.20446408124999998,,,0.20832522272290055,,0.2446494323508912,0.16427873014910876,0.20446408124999998,39.30798099618901,0.9693647750867032,0.004618945856294458
1998-03-16,0.2421872578125,0.243303328125,0.23381673046875,0.23828101171875,95874843.75,71.08741049050894,0.016497985262724363,0.013709935988838781,0.0027880492738855817,0.20767278339843748,0.18294066527343752,,0.21117815500821954,0.18897207323307627,0.24789821647989074,0.1674473503169842,0.20767278339843748,38.73924394250298,0.8804586548308047,-0.01626052087178029
1998-03-17,0.23660690625,0.23828101171875,0.2310265546875,0.235211818359375,96497156.25,68.48669235924841,0.01636210182234138,0.014240369155539303,0.0021217326668020765,0.21067222236328123,0.184743118828125,,0.21346707532737721,0.19078539657136248,0.24970017949656695,0.1716442652299955,0.21067222236328123,37.05088093292743,0.8143848384414247,-0.012964235786714422
1998-03-18,0.232142625,0.24051315234375,0.232142625,0.24051315234375,66621824.99999999,70.49461716151434,0.016492076176095855,0.014690710559650615,0.0018013656164452396,0.21351820166015623,0.18671856328125,,0.2160428921860794,0.19273550464086786,0.2525339490462646,0.1745024542740479,0.21351820166015623,36.54559384890971,0.8459494241702696,0.02228831266183768
1998-03-19,0.2399551171875,0.24051315234375,0.23716494140625,0.238839046875,38228425.0,68.99947808036512,0.01627241717168873,0.01500705188205824,0.0012653652896304907,0.21633627919921877,0.18811365117187503,,0.21821395453740516,0.1945434866892652,0.2540985124501627,0.17857404594827483,0.21633627919921877,34.910680160279185,0.7979533483393588,-0.006984894521951093
1998-03-20,0.23828101171875,0.2399551171875,0.232142625,0.2354908359375,50742862.50000001,65.98517651502303,0.015647785259584157,0.015135198557563423,0.0005125867020207339,0.21918225849609377,0.189698471015625,,0.21985937181360468,0.19614926509115674,0.25355852632944315,0.1848059906627444,0.21918225849609377,31.36774670470149,0.7372069231085178,-0.014117881545784932
1998-03-23,0.23158458984375,0.234374765625,0.2198658515625,0.2332586953125,96740875.0,63.97854030465792,0.014802016443723476,0.015068562134795434,-0.0002665456910719583,0.22135859560546875,0.1911158803125,,0.22113549786111852,0.19760453686454274,0.253435801448477,0.18928138976246053,0.22135859560546875,28.982119041069442,0.6854915257468576,-0.00952388151125559
1998-03-24,0.2354908359375,0.24999975,0.234374765625,0.24999975,168982800.0,71.08156067417107,0.015306161860001027,0.015116082079836553,0.00019007978016447394,0.22434408369140627,0.19286811070312504,,0.22388447425529773,0.1996592511051489,0.25539736131304547,0.19329080606976706,0.22434408369140627,27.68361626540966,0.9130911174850639,0.06931179989022888
1998-03-25,0.2466515390625,0.247767609375,0.2354908359375,0.242466275390625,93925321.875,64.881449286247,0.014925757452519006,0.015078017154373045,-0.0001522597018540385,0.226506469921875,0.1944585108984375,,0.22565416960151935,0.20133795793987344,0.2562558678956239,0.19675707194812614,0.226506469921875,26.268033742267775,0.7682374527853147,-0.030597287709538352
1998-03-26,0.238839046875,0.2410711875,0.23604887109375,0.23716494140625,48136562.5,60.858554361307625,0.014034727271806408,0.014869359177859717,-0.0008346319060533094,0.2278736560546875,0.19571967035156249,,0.22675043358292227,0.20274293768365292,0.2569355033747807,0.19881180873459428,0.2278736560546875,25.506982968771652,0.659853660526572,-0.02210677578102998
1998-03-27,0.2377229765625,0.24386136328125,0.2354908359375,0.24051315234375,61474068.75,62.442454082189364,0.013443780540942613,0.014584243450476297,-0.0011404629095336846,0.22935244921875003,0.19700315121093748,,0.2280611687030011,0.20422412257228417,0.25782044740403753,0.20088445103346256,0.22935244921875003,24.82467336386323,0.6960219164754604,0.014018921179330996
1998-03-30,0.238839046875,0.24553546875,0.238839046875,0.24497743359375,61416099.99999999,64.50490033854015,0.013183707611736595,0.014304136282728358,-0.0011204286709917636,0.23144508105468747,0.19847636402343752,,0.2296722415497391,0.2058222916319495,0.2579811049943302,0.20490905711504476,0.23144508105468747,22.930730537645427,0.7549807870584231,0.018391322971423454
1998-03-31,0.24497743359375,0.24832564453125,0.243303328125,0.24553546875,65499500.0,64.76536565376915,0.012874220712580986,0.014018153168698883,-0.0011439324561178972,0.23339820410156248,0.2000277017578125,,0.23118302509262106,0.20737967112677505,0.25797235158745835,0.2088240566156666,0.23339820410156248,21.05770057699545,0.7469518964066529,0.0022753138371356054
1998-04-01,0.24497743359375,0.24553546875,0.24162922265625,0.24553546875,45886500.0,64.76536565376915,0.012485030455834212,0.01371152862612595,-0.0012264981702917385,0.23476539023437498,0.2015343966796875,,0.2325499244885619,0.20887597691592114,0.25884084035627536,0.21068994011247463,0.23476539023437498,20.51022094684821,0.7236734611625798,0.0
1998-04-02,0.24386136328125,0.24497743359375,0.24051315234375,0.24386136328125,47384456.25,63.152990703341445,0.011904282890154189,0.013350079478931598,-0.0014457965887774097,0.23621628164062503,0.20303551125,,0.2336272043735798,0.21024795285181638,0.2587635262231527,0.21366903705809734,0.23621628164062503,19.090339095956665,0.6695347210308198,-0.006841531816716824
1998-04-03,0.2421872578125,0.243303328125,0.23939708203125,0.24162922265625,49067018.75,60.97334133701513,0.011135557392653844,0.012907175061676048,-0.0017716176690222036,0.23738815546874997,0.20443059914062503,,0.23438930135288172,0.21147859088336282,0.2584539641391942,0.21632234679830578,0.23738815546874997,17.747986312836346,0.6006623399520933,-0.009195467093100275
1998-04-06,0.2410711875,0.2410711875,0.23381673046875,0.234374765625,81466875.0,54.40170842024722,0.009827675517274287,0.012291275152795697,-0.00246359963552141,0.23895065390625003,0.20563595507812496,,0.23438791699784536,0.21237648008891724,0.25312892053924524,0.22477238727325483,0.23895065390625003,11.86710846044214,0.3386301936725762,-0.03048301672507588
1998-04-07,0.23046851953125,0.232142625,0.2220979921875,0.22767834375,66881400.0,49.137107381547224,0.008156797938076416,0.011464379709851842,-0.003307581771775427,0.23959239433593754,0.20671854328124997,,0.2337489100218601,0.2129765531736656,0.2500115249122545,0.2291732637596206,0.23959239433593754,8.697380069342314,-0.07173919160868376,-0.028987536873252298
1998-04-08,0.225446203125,0.2265622734375,0.22042388671875,0.2232140625,50267500.0,45.944951104939825,0.006398625855364964,0.010451228938954468,-0.0040526030835895035,0.2390901626953125,0.20776764937499997,,0.23274559121025437,0.2133780241276395,0.25146659746323663,0.2267137279273884,0.2390901626953125,10.352943532600445,-0.14138423112197201,-0.019802627296179754
1998-04-09,0.22377209765625,0.2310265546875,0.2232140625,0.2287944140625,38965375.0,50.29200937876825,0.005393378042210795,0.009439658759605734,-0.00404628071739494,0.2384763240234375,0.208917201796875,,0.23236928862475395,0.21398258843881052,0.25159442381079156,0.22535822423608345,0.2384763240234375,11.001595098442394,0.13097132519639262,0.024692612590371414
1998-04-13,0.2287944140625,0.23828101171875,0.2232140625,0.23604887109375,68052768.75,55.322143469828355,0.0051230308515804734,0.008576333178000682,-0.0034533023264202087,0.23816940468750003,0.21033461109375,,0.23271972505037264,0.2148479328566513,0.2512128721614387,0.2251259372135613,0.23816940468750003,10.953100790635077,0.41871281168190466,0.03121501934792451
1998-04-14,0.2354908359375,0.243303328125,0.2354908359375,0.24051315234375,78851450.0,58.13007707324934,0.0052089632566241495,0.007902859193725376,-0.0026938959371012264,0.23828101171875,0.211874788125,,0.23346195622117047,0.2158544120522238,0.25136452648410834,0.22519749695339164,0.23828101171875,10.981584030540548,0.5853035543212796,0.018735911057469846
1998-04-15,0.24274529296875,0.24553546875,0.2377229765625,0.24497743359375,136578387.49999997,60.78431009605421,0.005573052810357831,0.007436897917051868,-0.0018638451066940367,0.2387692924804688,0.2136158578125,,0.23455866835189232,0.2169964913283621,0.25208503916687136,0.22545354579406623,0.2387692924804688,11.153650913876863,0.7331127671428543,0.018391322971423454
1998-04-16,0.261160453125,0.2645086640625,0.25167385546875,0.2555801015625,469744837.5,66.25556929384317,0.006640594460387256,0.007277637225718946,-0.0006370427653316904,0.23952263994140627,0.21545737382812497,,0.2365607096100454,0.21850957408264202,0.25471972621420164,0.2243255536686109,0.23952263994140627,12.689477935374283,1.02830724695689,0.042369771039013675
1998-04-17,0.25502206640625,0.2555801015625,0.24720957421875,0.24944171484375,147711150.0,60.953450059728176,0.006911639325890229,0.007204437645753203,-0.00029279831986297414,0.24005277333984373,0.21718728281250002,,0.23778747201325537,0.2197225992105286,0.25584553798033033,0.22426000869935714,0.24005277333984373,13.157743958349286,0.7972545250195338,-0.024310589500616125
1998-04-20,0.2466515390625,0.26339259375,0.24609350390625,0.2589283125,134067000.0,65.54277043041586,0.007801996918724324,0.007323949500347428,0.00047804741837689617,0.24122464716796874,0.219095763046875,,0.23980088539294533,0.2212600781630569,0.2588602135909211,0.22358908074501638,0.24122464716796874,14.62169527865237,1.0019307264492014,0.037325957612686346
1998-04-21,0.25948634765625,0.2600443828125,0.25446403125,0.2589283125,90114600.0,65.54277043041586,0.00841065888554618,0.007541291377387179,0.0008693675081590004,0.24250812802734373,0.22097076117187497,,0.24162254511742673,0.22273726382332917,0.2613340831435608,0.22368217291112663,0.24250812802734373,15.526040524377308,0.9361049511509655,0.0
1998-04-22,0.256696171875,0.2589283125,0.24553546875,0.24553546875,69965500.0,54.96521464220351,0.007723307832366216,0.007577694668382987,0.00014561316398322907,0.24228491396484375,0.2224551346875,,0.24199520451100512,0.2236313110753555,0.2608543880118113,0.22371543991787618,0.24228491396484375,15.328625908307322,0.5875241478820205,-0.05310982531394829
1998-04-23,0.24497743359375,0.2589283125,0.24274529296875,0.24720957421875,117497443.75,55.92278214832182,0.007230316898380579,0.007508219114382506,-0.0002779022160019273,0.24252207890624997,0.2239283475,,0.24249181114983795,0.22455594884568472,0.26121550702613217,0.22382865078636777,0.24252207890624997,15.415856736992911,0.6253781618448693,0.006795043132828808
1998-04-24,0.247767609375,0.252231890625,0.24553546875,0.24944171484375,53765718.75,57.22864548035142,0.006939736166358984,0.007394522524777802,-0.0004547863584188176,0.243135917578125,0.22552432804687497,,0.24315370673973433,0.2255318612377657,0.2618915447624015,0.22438029039384846,0.243135917578125,15.42810076857519,0.6681041429238733,0.00898882456843306
1998-04-27,0.238839046875,0.247767609375,0.238839046875,0.247767609375,101534475.0,55.89120948409678,0.006499441012238261,0.007215506222269894,-0.0007160652100316337,0.2434986404296875,0.227019862265625,,0.24359312603833105,0.2264038513607945,0.26231783313003226,0.22467944772934276,0.2434986404296875,15.457328769586267,0.6134206183359366,-0.006734032181344068
1998-04-28,0.2488836796875,0.24999975,0.234374765625,0.24051315234375,57042849.99999999,50.39510846967827,0.0055017095925597725,0.00687274689632787,-0.0013710373037680978,0.24327542636718752,0.22834798593750003,,0.24329979521027573,0.22695715728169472,0.2621250411590011,0.22442581157537395,0.24327542636718752,15.496521842171537,0.42672863467116656,-0.02971647232847689
1998-04-29,0.24051315234375,0.24497743359375,0.238839046875,0.2410711875,45692100.0,50.79593230261647,0.004701829266614388,0.006438563370385174,-0.0017367341037707864,0.24305221230468751,0.22966494890624997,,0.24308754685691614,0.22751064866280474,0.2618952177765136,0.2242092068328614,0.24305221230468751,15.505314922379485,0.447433417464918,0.0023174981403624824
1998-04-30,0.2444193984375,0.2466515390625,0.24162922265625,0.2444193984375,43983412.5,53.237467498502944,0.0042886540516530736,0.006008581506638754,-0.0017199274549856806,0.2429964087890625,0.23088146554687503,,0.2432143898645908,0.22817373688926337,0.2618162633621339,0.2241765542159911,0.2429964087890625,15.489821159791989,0.5378055431542383,0.01379332213233577
1998-05-01,0.24553546875,0.252231890625,0.2399551171875,0.24999975,46018000.0,57.06166743726011,0.004361223975952289,0.005679110000501462,-0.0013178860245491733,0.24330332812500002,0.232231910625,,0.24386061463939168,0.22902965897203736,0.2623682135588315,0.22423844269116852,0.24330332812500002,15.671701312722425,0.675621875574371,0.022574322038538975
1998-05-04,0.2578122421875,0.26339259375,0.2578122421875,0.25948634765625,148204218.74999997,62.65318554776296,0.005125145821118865,0.005568317164624943,-0.00044317134350607777,0.244196184375,0.233850212578125,,0.2453487796886163,0.23022403892043788,0.26449639584872925,0.22389597290127078,0.244196184375,16.626149606461667,0.876601083713763,0.03724417317237118
1998-05-05,0.261160453125,0.2667408046875,0.2600443828125,0.26506669921875,111138125.0,65.49927498916026,0.006110410117091347,0.005676735755118224,0.00043367436197312356,0.2457307810546875,0.23535690750000002,,0.24722667678672428,0.23159041775566583,0.26742184517604783,0.2240397169333272,0.2457307810546875,17.654332133940486,0.9457116086117089,0.02127739844728488
1998-05-06,0.2667408046875,0.27176312109375,0.261160453125,0.27064705078125,242772812.5,68.11596869845377,0.007257862779980445,0.005992961160090669,0.0012649016198897764,0.24787921640625,0.23696404875,,0.24945718859572674,0.2331220504233358,0.27048508214430617,0.22527335066819384,0.24787921640625,18.239420041579717,1.0035824471139625,0.020834086902842053
1998-05-07,0.27287919140625,0.2734372265625,0.2667408046875,0.26953098046875,149023612.5,67.0211276336574,0.007985122217087498,0.006391393371490035,0.0015937288455974627,0.2501950623046875,0.23837029734375,,0.25136897829791943,0.23454985160158734,0.2716813000122439,0.22870882459713118,0.2501950623046875,17.17558892620384,0.9499605381649101,-0.004132237284910495
